🇭🇰港澳台(主线1),#genre#
热血轮播,http://cfss.cc/cdn/huya/11352934.flv
谍战轮播,http://cfss.cc/cdn/huya/21059585.flv
战争轮播,http://cfss.cc/cdn/huya/21059592.flv
小鬼头轮播,http://cfss.cc/cdn/huya/11352963.flv
陈翔六点频道,http://cfss.cc/cdn/huya/11274154.flv
喜剧专场频道,http://cfss.cc/cdn/huya/11602044.flv
高分动作频道,http://cfss.cc/cdn/huya/11352884.flv
不挤影院频道,http://cfss.cc/cdn/huya/11352897.flv
黑帮斗争频道,http://cfss.cc/cdn/huya/11342419.flv
嫣然影厅频道,http://cfss.cc/cdn/huya/11601977.flv
女神系列频道,http://cfss.cc/cdn/huya/11336571.flv
经典女神频道,http://cfss.cc/cdn/huya/11352909.flv
许氏三杰频道,http://cfss.cc/cdn/huya/11602033.flv
经典港片频道,http://cfss.cc/cdn/huya/11352965.flv
镖行天下频道,http://cfss.cc/cdn/huya/11352969.flv
蘑菇影厅频道,http://cfss.cc/cdn/huya/11601981.flv
搞笑恐怖频道,http://cfss.cc/cdn/huya/11601960.flv
死神来了频道,http://cfss.cc/cdn/huya/11352903.flv
超异能族频道,http://cfss.cc/cdn/huya/21059586.flv
古墓系列频道,http://cfss.cc/cdn/huya/11352913.flv
动作电影频道,http://cfss.cc/cdn/huya/11602077.flv
搞笑喜剧频道,http://cfss.cc/cdn/huya/11342423.flv
欢笑影院频道,http://cfss.cc/cdn/huya/11352894.flv
国产悬疑频道,http://cfss.cc/cdn/huya/11342395.flv
快意江湖频道,http://cfss.cc/cdn/huya/11342435.flv
喜乐影院频道,http://cfss.cc/cdn/huya/21059580.flv
怪兽系列频道,http://cfss.cc/cdn/huya/21059554.flv
杰森斯坦频道,http://cfss.cc/cdn/huya/21059588.flv
寻秦记轮播,http://cfss.cc/cdn/huya/29465848.flv
寻秦记轮播,http://cfss.cc/cdn/huya/29633850.flv
西游记轮播,http://cfss.cc/cdn/huya/29465859.flv
扫黄先锋频道,http://cfss.cc/cdn/huya/29465855.flv
楚汉骄雄频道,http://cfss.cc/cdn/huya/29465854.flv
陀枪师姐频道,http://cfss.cc/cdn/huya/29465857.flv
法证先锋频道,http://cfss.cc/cdn/huya/29465861.flv
刑事侦缉频道,http://cfss.cc/cdn/huya/29465856.flv
笑看风云频道,http://cfss.cc/cdn/huya/29465858.flv
大唐双龙频道,http://cfss.cc/cdn/huya/29465850.flv
洗冤录轮播,http://cfss.cc/cdn/huya/29465851.flv
金枝欲孽频道,http://cfss.cc/cdn/huya/29465847.flv
野蛮奶奶频道,http://cfss.cc/cdn/huya/23863796.flv
创世纪轮播,http://cfss.cc/cdn/huya/29465852.flv
封神榜轮播,http://cfss.cc/cdn/huya/29465849.flv
神雕侠侣频道,http://cfss.cc/cdn/huya/30454429.flv
妙手仁心频道,http://cfss.cc/cdn/huya/29465853.flv
活佛济公频道,http://cfss.cc/cdn/huya/23903123.flv
倚天屠龙频道,http://cfss.cc/cdn/huya/27834853.flv
鹿鼎记98频道,http://cfss.cc/cdn/huya/26355806.flv
小李飞刀频道,http://cfss.cc/cdn/huya/11342417.flv
水月洞天频道,http://cfss.cc/cdn/huya/21059567.flv
绝代双娇频道,http://cfss.cc/cdn/huya/29465867.flv
风云雄霸频道,http://cfss.cc/cdn/huya/21059612.flv
如懿传轮播,http://cfss.cc/cdn/huya/29465868.flv
芈月传轮播,http://cfss.cc/cdn/huya/11352975.flv
延禧攻略频道,http://cfss.cc/cdn/huya/26355864.flv
王子青蛙频道,http://cfss.cc/cdn/huya/11601964.flv
永夜星河频道,http://cfss.cc/cdn/huya/23734169.flv
玫瑰故事频道,http://cfss.cc/cdn/huya/23865142.flv
漫长季节频道,http://cfss.cc/cdn/huya/11342393.flv
梦华录轮播,http://cfss.cc/cdn/huya/11336590.flv
乌龙院闯频道,http://cfss.cc/cdn/huya/26355767.flv
新楚留香频道,http://cfss.cc/cdn/huya/26355848.flv
新楚留香频道,http://cfss.cc/cdn/huya/23863804.flv
无心法师频道,http://cfss.cc/cdn/huya/30080233.flv
征服轮播,http://cfss.cc/cdn/huya/30311494.flv
蜡笔小新频道,http://cfss.cc/cdn/huya/30299353.flv
海绵宝宝频道,http://cfss.cc/cdn/huya/11352919.flv
龙珠轮播,http://cfss.cc/cdn/huya/10279885.flv
叮当全集频道,http://cfss.cc/cdn/huya/11601963.flv
樱桃小丸频道,http://cfss.cc/cdn/huya/11342394.flv
猫和老鼠频道,http://cfss.cc/cdn/huya/11352879.flv
精绝古城频道,http://cfss.cc/cdn/huya/11352871.flv
怒晴湘西频道,http://cfss.cc/cdn/huya/11602075.flv
龙岭迷窟频道,http://cfss.cc/cdn/huya/29465863.flv
云南虫谷频道,http://cfss.cc/cdn/huya/11352898.flv
JJ斗地主频道,http://cfss.cc/cdn/huya/14079954.flv
亮剑轮播,http://cfss.cc/cdn/huya/30080238.flv
民兵葛二频道,http://cfss.cc/cdn/huya/11602072.flv
我的团长频道,http://cfss.cc/cdn/huya/11352910.flv
铁道游击频道,http://cfss.cc/cdn/huya/11352936.flv
铁梨花轮播,http://cfss.cc/cdn/huya/11352912.flv
康熙微服频道,http://cfss.cc/cdn/huya/11342418.flv
御赐仵作频道,http://cfss.cc/cdn/huya/11352948.flv
新水浒传频道,http://cfss.cc/cdn/huya/11342384.flv
开端轮播,http://cfss.cc/cdn/huya/11342397.flv
神探狄仁频道,http://cfss.cc/cdn/huya/11352958.flv
三国演义频道,http://cfss.cc/cdn/huya/11602081.flv
新三国演频道,http://cfss.cc/cdn/huya/11352944.flv
问心轮播,http://cfss.cc/cdn/huya/11352890.flv
家有儿女频道,http://cfss.cc/cdn/huya/29774370.flv
全职高手频道,http://cfss.cc/cdn/huya/11352901.flv
炊事班的频道,http://cfss.cc/cdn/huya/19524135.flv
医馆笑传频道,http://cfss.cc/cdn/huya/11352891.flv
杨光生活频道,http://cfss.cc/cdn/huya/11602085.flv
陈情令轮播,http://cfss.cc/cdn/huya/29465862.flv
神医喜来频道,http://cfss.cc/cdn/huya/11601978.flv
大宋提刑频道,http://cfss.cc/cdn/huya/26355856.flv
鹊刀门传频道,http://cfss.cc/cdn/huya/29805872.flv
白鹿原轮播,http://cfss.cc/cdn/huya/11342416.flv
长相思轮播,http://cfss.cc/cdn/huya/11336593.flv
你是我的频道,http://cfss.cc/cdn/huya/11352920.flv
一代枭雄频道,http://cfss.cc/cdn/huya/11342398.flv
庆余年轮播,http://cfss.cc/cdn/huya/11352960.flv
铁齿铜牙频道,http://cfss.cc/cdn/huya/11342396.flv
镖行天下频道,http://cfss.cc/cdn/huya/11352969.flv
雪中悍刀频道,http://cfss.cc/cdn/huya/11336592.flv
星汉灿烂频道,http://cfss.cc/cdn/huya/11336591.flv
将夜轮播,http://cfss.cc/cdn/huya/11352885.flv
父母爱情频道,http://cfss.cc/cdn/huya/11602071.flv
大染坊轮播,http://cfss.cc/cdn/huya/11602086.flv
地下交通频道,http://cfss.cc/cdn/huya/11342433.flv
邻里一家频道,http://cfss.cc/cdn/huya/11342426.flv
雍正王朝频道,http://cfss.cc/cdn/huya/11342439.flv
士兵突击频道,http://cfss.cc/cdn/huya/11342430.flv
爱情公寓频道,http://cfss.cc/cdn/huya/11336726.flv
电视剧一频道,http://cfss.cc/cdn/huya/29465862.flv
电视剧二频道,http://cfss.cc/cdn/huya/11336591.flv
电视剧三频道,http://cfss.cc/cdn/huya/21059563.flv
电视剧四频道,http://cfss.cc/cdn/huya/26355783.flv
电视剧五频道,http://cfss.cc/cdn/huya/11352912.flv
电视剧六频道,http://cfss.cc/cdn/huya/11352936.flv
电视剧七频道,http://cfss.cc/cdn/huya/21059630.flv
电视剧八频道,http://cfss.cc/cdn/huya/26355775.flv
电视剧九频道,http://cfss.cc/cdn/huya/21059594.flv
电视剧十频道,http://cfss.cc/cdn/huya/11336592.flv
电视剧十一道,http://cfss.cc/cdn/huya/11602088.flv

✨明星剧场,#genre#
成龙,http://cfss.cc/cdn/huya/11342386.flv
黄渤,http://cfss.cc/cdn/huya/11352876.flv
沈腾,http://cfss.cc/cdn/huya/11601968.flv
王晶,http://cfss.cc/cdn/huya/11602058.flv
周星驰,http://cfss.cc/cdn/huya/11336587.flv
李连杰,http://cfss.cc/cdn/huya/11342390.flv
刘德华,http://cfss.cc/cdn/huya/11342424.flv
李连杰,http://cfss.cc/cdn/huya/11342390.flv
周润发,http://cfss.cc/cdn/huya/11342387.flv
庆余年,http://cfss.cc/cdn/huya/11352960.flv
陈情令,http://cfss.cc/cdn/huya/29465862.flv
古天乐,http://cfss.cc/cdn/huya/29982675.flv
甄子丹,http://cfss.cc/cdn/huya/11352935.flv
封神榜,http://cfss.cc/cdn/huya/23749096.flv
鹿鼎记,http://cfss.cc/cdn/huya/23865080.flv
寻秦记,http://cfss.cc/cdn/huya/23864973.flv
洗冤录,http://cfss.cc/cdn/huya/23903130.flv
创世纪,http://cfss.cc/cdn/huya/23749083.flv
大时代,http://cfss.cc/cdn/huya/23865161.flv
柳舟计,http://cfss.cc/cdn/huya/23860039.flv
大秦赋,http://cfss.cc/cdn/huya/23903130.flv
封神榜,http://cfss.cc/cdn/huya/29465849.flv
寻秦记,http://cfss.cc/cdn/huya/29465848.flv
洗冤录,http://cfss.cc/cdn/huya/29465851.flv
创世纪,http://cfss.cc/cdn/huya/23749083.flv
大时代,http://cfss.cc/cdn/huya/23865161.flv
柳舟计,http://cfss.cc/cdn/huya/23860039.flv
大秦赋,http://cfss.cc/cdn/huya/23903130.flv
封神榜,http://cfss.cc/cdn/huya/29465849.flv
寻秦记,http://cfss.cc/cdn/huya/29465848.flv
洗冤录,http://cfss.cc/cdn/huya/29465851.flv
创世纪,http://cfss.cc/cdn/huya/29465852.flv
刘德华,http://cfss.cc/cdn/huya/11342424.flv
洪金宝,http://cfss.cc/cdn/huya/11279251.flv
埋堆堆,http://cfss.cc/cdn/huya/23903123.flv
埋堆堆2,http://cfss.cc/cdn/huya/23864973.flv
王晶电影,http://cfss.cc/cdn/huya/11602058.flv
功夫电影,http://cfss.cc/cdn/huya/11352941.flv
猫和老鼠,http://cfss.cc/cdn/huya/11352879.flv
强森电影,http://cfss.cc/cdn/huya/21059581.flv
金庸武侠,http://cfss.cc/cdn/huya/11342435.flv
永夜星河,http://cfss.cc/cdn/huya/23734169.flv
电影_武侠,http://cfss.cc/cdn/huya/11342427.flv
电影_玄幻,http://cfss.cc/cdn/huya/11342414.flv
电影_国产,http://cfss.cc/cdn/huya/11352973.flv
电影_洪金宝,http://cfss.cc/cdn/huya/11279251.flv
电影_斯坦森,http://cfss.cc/cdn/huya/21059588.flv
电影_功夫片,http://cfss.cc/cdn/huya/11352941.flv
剧集_老三国,http://cfss.cc/cdn/huya/11602081.flv
猫和老鼠动漫,http://cfss.cc/cdn/huya/11352879.flv
电影_不挤影院,http://cfss.cc/cdn/huya/11352897.flv
电影_许氏三杰,http://cfss.cc/cdn/huya/11602033.flv
电影_高分动作,http://cfss.cc/cdn/huya/11352884.flv
电影_欢笑影院,http://cfss.cc/cdn/huya/11352894.flv
电影_国产悬疑,http://cfss.cc/cdn/huya/11342395.flv
电影_黑帮斗争,http://cfss.cc/cdn/huya/11342419.flv
电影_喜乐影院,http://cfss.cc/cdn/huya/21059580.flv
亮剑,http://cfss.cc/cdn/huya/30080238.flv
雪豹,http://cfss.cc/cdn/huya/29580970.flv


📡港澳台,#genre#
鳳凰中文,http://iptv.4666888.xyz/iptv2A.php?id=27
TVB黃金華劇,http://iptv.4666888.xyz/iptv2A.php?id=34
TVB翡翠(馬來),http://iptv.4666888.xyz/iptv2A.php?id=28
TVB明珠,http://iptv.4666888.xyz/iptv2A.php?id=29
TVBJ1,http://iptv.4666888.xyz/iptv2A.php?id=26
TVB1,http://iptv.4666888.xyz/iptv2A.php?id=25
千禧經典,http://iptv.4666888.xyz/iptv2A.php?id=22
HOY77,http://iptv.4666888.xyz/iptv2A.php?id=35
TVB-獎門人,http://iptv.4666888.xyz/iptv2A.php?id=31
TVB-金曲,http://iptv.4666888.xyz/iptv2A.php?id=57
RTHK31,http://iptv.4666888.xyz/iptv2A.php?id=23
TVB娛樂新聞,http://iptv.4666888.xyz/iptv2A.php?id=36
MYTV黃金翡翠,http://iptv.4666888.xyz/iptv2A.php?id=32
TVB翡翠劇集,http://iptv.4666888.xyz/iptv2A.php?id=33
澳視澳門,http://iptv.4666888.xyz/iptv2A.php?id=41
中國電影,http://iptv.4666888.xyz/iptv2A.php?id=61
TVBS新聞,http://iptv.4666888.xyz/iptv2A.php?id=43
非凡新聞,http://iptv.4666888.xyz/iptv2A.php?id=44
民視,http://iptv.4666888.xyz/iptv2A.php?id=55
華藝中文,http://iptv.4666888.xyz/iptv2A.php?id=37
愛奇藝,http://iptv.4666888.xyz/iptv2A.php?id=21
靖洋戲劇,http://iptv.4666888.xyz/iptv2A.php?id=42
靖天電影,http://iptv.4666888.xyz/iptv2A.php?id=56
東森電影,http://iptv.4666888.xyz/iptv2A.php?id=48
緯來電影,http://iptv.4666888.xyz/iptv2A.php?id=54
龍華電影,http://iptv.4666888.xyz/iptv2A.php?id=45
龍華洋片,http://iptv.4666888.xyz/iptv2A.php?id=60
風雲恐怖電影,http://iptv.4666888.xyz/iptv2A.php?id=59
ROCK_Action,http://iptv.4666888.xyz/iptv2A.php?id=50
梦工场动漫,http://iptv.4666888.xyz/iptv2A.php?id=40
Duck TV兒童卡通,http://iptv.4666888.xyz/iptv2A.php?id=39
MOMO親子,http://iptv.4666888.xyz/iptv2A.php?id=49
金光布袋戲,http://iptv.4666888.xyz/iptv2A.php?id=38
民視綜藝,http://iptv.4666888.xyz/iptv2A.php?id=46
民視影劇,http://iptv.4666888.xyz/iptv2A.php?id=53
TVBS精采,http://iptv.4666888.xyz/iptv2A.php?id=47
臺視綜合,http://iptv.4666888.xyz/iptv2A.php?id=51
東森綜合2,http://iptv.4666888.xyz/iptv2A.php?id=58
八度空間,http://iptv.4666888.xyz/iptv2A.php?id=52
韓流美食料理秀,http://iptv.4666888.xyz/iptv2A.php?id=63
娛樂百分百,http://iptv.4666888.xyz/iptv2A.php?id=64
綜藝大贏家,http://iptv.4666888.xyz/iptv2A.php?id=65

🇨🇳中国台湾,#genre#
龙华电影,https://cdn8.163189.xyz/163189/lhdy
龙华经典,https://cdn8.163189.xyz/163189/lhjd
龙华偶像,https://cdn8.163189.xyz/163189/lhox
龙华日韩,https://cdn8.163189.xyz/163189/lhrh
龙华戏剧,https://cdn8.163189.xyz/163189/lhxj
Now新闻,https://cdn.163189.xyz/163189/now
寰宇新闻,http://rihou.cc:555/tv/[Uk]寰宇新闻
民视新闻,http://rihou.cc:555/tv/[Uk]民视新闻
人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8
人间卫视,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/chunklist_w511254805.m3u8
凤凰中文,http://iptv.4666888.xyz/iptv2A.php?id=凤凰中文
凤凰资讯,http://iptv.4666888.xyz/iptv2A.php?id=凤凰资讯
凤凰香港,http://iptv.4666888.xyz/iptv2A.php?id=凤凰香港
东森新闻,http://211.72.174.95:8138/0.ts
民视新闻,http://211.72.174.95:8117/0.ts
中视HD,http://211.72.174.95:8113/0.ts
华视HD,http://211.72.174.95:8114/0.ts
公视,http://211.72.174.95:8116/0.ts
民视,http://211.72.174.95:8115/0.ts
台视HD,http://211.72.174.95:8112/0.ts
Now新闻,http://iptv.4666888.xyz/iptv2A.php?id=NOW新闻
Now新闻,http://cdn.163189.xyz/163189/now
澳视卫星,https://cdn6.163189.xyz/163189/as
澳视澳门,https://cdn6.163189.xyz/163189/asam
澳门体育,http://cdn6.163189.xyz/163189/amty
澳门综艺,http://cdn6.163189.xyz/163189/amzy
翡翠台,http://cdn6.163189.xyz/163189/fct4k
八度空间,https://cdn6.163189.xyz/163189/8tv
CH5,https://cdn6.163189.xyz/163189/ch5
CH8,https://cdn6.163189.xyz/163189/ch8
CHU,https://cdn6.163189.xyz/163189/chu
NOW NEWS,http://cdn.163189.xyz/163189/now

📢港澳地波,#genre#
翡翠台,http://r.jdshipin.com/qClQf
翡翠台,http://r.jdshipin.com/qrfbg
翡翠台,http://r.jdshipin.com/62WM7
翡翠台,http://r.jdshipin.com/n90gt
翡翠台,http://r.jdshipin.com/GeWKr
明珠台,http://r.jdshipin.com/ZQ4kN
TVB Plus,http://r.jdshipin.com/Nr5jq
TVB Plus,http://r.jdshipin.com/ndGgS
无线新闻,http://r.jdshipin.com/CkuBd
TVB星河,http://r.jdshipin.com/Voac4
华丽翡翠台,http://r.jdshipin.com/thuYX
澳视澳门,http://r.jdshipin.com/n2YZI
广东珠江,http://r.jdshipin.com/sE5vO
广东体育,http://r.jdshipin.com/LiYdg
广州综合,http://r.jdshipin.com/iR6Gq
广州综合,http://r.jdshipin.com/snhya
翡翠台,http://o11.163189.xyz/stream/tvb/fct/
TVB PLUS,http://o11.163189.xyz/stream/tvb/tvbp/
明珠台,http://o11.163189.xyz/stream/tvb/mzt/
VIUTV,https://cdn10.163189.xyz/stream/163189/viu/
VIUTVSIX,https://cdn10.163189.xyz/stream/163189/viu6/
TVB星河,http://o11.163189.xyz/stream/live/tvbxh/
天映新加坡,https://cdn10.163189.xyz/stream/163189/typd/
千禧经典台,http://o11.163189.xyz/stream/live/tvbc/
天映频道,http://o11.163189.xyz/stream/live/typd/
天映经典频道,http://o11.163189.xyz/stream/live/ccm/
ASTROAOD,http://o11.163189.xyz/stream/live/aod/
ASTROAEC,http://o11.163189.xyz/stream/live/aec/
ASTRO欢喜台,http://o11.163189.xyz/stream/live/hxt/
IQIYI,http://o11.163189.xyz/stream/live/iqiyi/


🌍香港频道,#genre#
人间卫视,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/playlist.m3u8
香港面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
新闻综合台,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
法国时尚,http://lb.streaming.sk/fashiontv/stream/chunklist_w1702070444.m3u8
韩国新闻,http://amdlive.ctnd.com.edgesuite.net:80/arirang_1ch/smil:arirang_1ch.smil/chunklist_b2256000_sleng.m3u8
香港_C+_频道,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8
Fashion TV,http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8
红牛运动,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_928.m3u8
FOCUS,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8
中旺电视,http://38.64.72.148:80/hls/modn/list/4010/playlist.m3u8
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/playlist.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/playlist.m3u8
唯心电视,http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/chunklist_w1177047531.m3u8
人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8
人间卫视,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/chunklist_w511254805.m3u8
唯心电视,http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/playlist.m3u8
ANIMAX,https://stream1.freetv.fun/animax-1.m3u8
生命电视,http://61.216.67.119:1935/lifetv/lifetv.stream/manifest.m3u8

🌈台湾地区,#genre#
中天新闻「4gTV」,https://v.iill.top/4gtv/4gtv-4gtv009/index.m3u8
纬来日本「Relay」,https://v.iill.top/api/VL-Japan/index.m3u8
纬来体育「Relay」,https://v.iill.top/api/VL-Sports/index.m3u8
纬来电影「Relay」,https://v.iill.top/api/VL-Movies/index.m3u8
纬来综合「Relay」,https://v.iill.top/api/VL-ONTV/index.m3u8
纬来戏剧「Relay」,https://v.iill.top/api/VL-Drama/index.m3u8
纬来育乐「Relay」,https://v.iill.top/api/VL-E/index.m3u8
年代新闻「Relay」,https://v.iill.top/api/Era-News/index.m3u8
中天亚洲「Relay」,https://v.iill.top/api/Cti-I/index.m3u8
中天综合「Relay」,https://v.iill.top/api/Cti-K/index.m3u8
中天娱乐「Relay」,https://v.iill.top/api/Cti-E/index.m3u8
中视「4gTV」,https://v.iill.top/4gtv/4gtv-4gtv040/index.m3u8
中视新闻「4gTV」,https://v.iill.top/4gtv/4gtv-4gtv074/index.m3u8
东森新闻「4gTV」,https://v.iill.top/4gtv/4gtv-4gtv152/index.m3u8
东森财经「4gTV」,https://v.iill.top/4gtv/4gtv-4gtv153/index.m3u8
东森电影「Relay」,https://v.iill.top/api/ET-Movie/index.m3u8
东森洋片「Relay」,https://v.iill.top/api/ET-Foreign-Movie-Channel/index.m3u8
东森综合「Relay」,https://v.iill.top/api/ET-Variety-Channel/index.m3u8
东森戏剧「Relay」,https://v.iill.top/api/ET-Drama-Channel/index.m3u8
东森幼幼「Relay」,https://v.iill.top/api/YoYo-TV/index.m3u8
TVBS「4gTV」,https://v.iill.top/4gtv/media-live073/index.m3u8
TVBS 新闻「4gTV」,https://v.iill.top/4gtv/media-live072/index.m3u8
TVBS 欢乐「4gTV」,https://v.iill.top/4gtv/4gtv-4gtv068/index.m3u8
TVBS 精采「4gTV」,https://v.iill.top/4gtv/4gtv-4gtv067/index.m3u8
靖天国际「4gTV」,https://v.iill.top/4gtv/4gtv-4gtv063/index.m3u8
靖天欢乐「4gTV」,https://v.iill.top/4gtv/4gtv-4gtv054/index.m3u8
靖天映画「4gTV」,https://v.iill.top/4gtv/4gtv-4gtv055/index.m3u8
靖天戏剧「4gTV」,https://v.iill.top/4gtv/4gtv-4gtv058/index.m3u8
靖天日本「4gTV」,https://v.iill.top/4gtv/4gtv-4gtv047/index.m3u8
靖天综合「4gTV」,https://v.iill.top/4gtv/4gtv-4gtv046/index.m3u8
靖天育乐「4gTV」,https://v.iill.top/4gtv/4gtv-4gtv062/index.m3u8
靖天资讯「4gTV」,https://v.iill.top/4gtv/4gtv-4gtv065/index.m3u8
靖天电影「4gTV」,https://v.iill.top/4gtv/4gtv-4gtv061/index.m3u8
靖天卡通「4gTV」,https://v.iill.top/4gtv/4gtv-4gtv044/index.m3u8
靖洋卡通「4gTV」,https://v.iill.top/4gtv/4gtv-4gtv057/index.m3u8
靖洋戏剧「4gTV」,https://v.iill.top/4gtv/4gtv-4gtv045/index.m3u8
龙华偶像「ofiii」,https://tv.iill.top/ofiii/litv-xinchuang12
龙华卡通「ofiii」,https://tv.iill.top/ofiii/litv-xinchuang01
龙华戏剧「ofiii」,https://tv.iill.top/ofiii/litv-xinchuang18
龙华日韩「ofiii」,https://tv.iill.top/ofiii/litv-xinchuang11
龙华洋片「ofiii」,https://tv.iill.top/ofiii/litv-xinchuang02
龙华经典「ofiii」,https://tv.iill.top/ofiii/litv-xinchuang21
龙华电影「ofiii」,https://tv.iill.top/ofiii/litv-xinchuang03
八大精彩「4gTV」,https://v.iill.top/4gtv/4gtv-4gtv034/index.m3u8
八大综艺「4gTV」,https://v.iill.top/4gtv/4gtv-4gtv039/index.m3u8
台视「Relay」,https://v.iill.top/api/TTV/index.m3u8
台视新闻「ofiii」,https://tv.iill.top/ofiii/4gtv-4gtv051
公视戏剧「4gTV」,https://v.iill.top/4gtv/4gtv-4gtv042/index.m3u8
台湾戏剧「ofiii」,https://tv.iill.top/ofiii/litv-xinchuang22
寰宇新闻「4gTV」,https://v.iill.top/4gtv/litv-longturn14/index.m3u8
寰宇新闻台湾「4gTV」,https://v.iill.top/4gtv/4gtv-4gtv156/index.m3u8
寰宇财经「ofiii」,https://tv.iill.top/ofiii/4gtv-4gtv158
华视「4gTV」,https://v.iill.top/4gtv/4gtv-4gtv041/index.m3u8
华视新闻「4gTV」,https://v.iill.top/4gtv/4gtv-4gtv052/index.m3u8
民视「4gTV」,https://v.iill.top/4gtv/4gtv-4gtv002/index.m3u8
民视台湾「4gTV」,https://v.iill.top/4gtv/4gtv-4gtv001/index.m3u8
民视影剧「4gTV」,https://v.iill.top/4gtv/litv-ftv09/index.m3u8
民视新闻「4gTV」,https://v.iill.top/4gtv/litv-ftv13/index.m3u8
民视旅游「4gTV」,https://v.iill.top/4gtv/litv-ftv07/index.m3u8
民视第一「4gTV」,https://v.iill.top/4gtv/4gtv-4gtv003/index.m3u8
民视综艺「4gTV」,https://v.iill.top/4gtv/4gtv-4gtv004/index.m3u8
三立综合「4gTV」,https://v.iill.top/4gtv/4gtv-live207/index.m3u8
三立新闻iNEWS「4gTV」,https://v.iill.top/4gtv/4gtv-live089/index.m3u8
好莱坞电影「Relay」,https://v.iill.top/api/Hollywood-Movie/index.m3u8
龙祥时代「Relay」,https://v.iill.top/api/LSTIME-Movie/index.m3u8
CINEMAX「Relay」,https://v.iill.top/api/Cinemax/index.m3u8
MTV Live「Relay」,https://v.iill.top/api/MTV-Live/index.m3u8
爱尔达娱乐「4gTV」,https://v.iill.top/4gtv/4gtv-4gtv070/index.m3u8
爱尔达生活旅游「4gTV」,https://v.iill.top/4gtv/4gtv-live120/index.m3u8
镜电视新闻「4gTV」,https://v.iill.top/4gtv/4gtv-4gtv075/index.m3u8
倪珍播新闻「ofiii」,https://tv.iill.top/ofiii/nnews-zh
半岛国际新闻「4gTV」,https://v.iill.top/4gtv/4gtv-live157/index.m3u8
DW德国之声「4gTV」,https://v.iill.top/4gtv/4gtv-live071/index.m3u8
FRANCE24「4gTV」,https://v.iill.top/4gtv/4gtv-live146/index.m3u8
NHK 新闻资讯「4gTV」,https://v.iill.top/4gtv/4gtv-live168/index.m3u8
CNBC Asia 财经「4gTV」,https://v.iill.top/4gtv/4gtv-live130/index.m3u8
SBN 全球财经「4gTV」,https://v.iill.top/4gtv/4gtv-live060/index.m3u8
Bloomberg TV「4gTV」,https://v.iill.top/4gtv/4gtv-live059/index.m3u8
DayStar「ofiii」,https://tv.iill.top/ofiii/daystar
亚洲旅游「4gTV」,https://v.iill.top/4gtv/4gtv-4gtv076/index.m3u8
时尚运动X「4gTV」,https://v.iill.top/4gtv/4gtv-4gtv014/index.m3u8
智林体育「4gTV」,https://v.iill.top/4gtv/4gtv-4gtv101/index.m3u8
